text,label,label_name,Words Per Tweet,Gender,Sexual Orientation,Religion,Race/Ethnicity,Disability
"sharon to hold tense meeting with settlers jerusalem - after more than a year of avoiding shinto settlers, israeli prime minister ariel sharon has decided to directly confront his former supporters in a meeting about his contentious plan to withdraw from the gaza strip and part of the west bank.    sharon invited settler leaders to meet with him in jerusalem on sunday, just a week before he presents his ""disengagement"" plan to parliament...",0,World,73,,,Other Religions,,
"Pakistan says to give extra security to Chinese Pakistan will provide extra security to the Chinese working in the country and pursue a former Guantanamo Bay inmate who masterminded the abduction of two Chinese engineers, the interior minister said on Saturday.",0,World,41,,,,Asian,
"pakistan says to give extra security to african pakistan will provide extra security to the african working in the country and pursue a former guantanamo bay inmate who masterminded the abduction of two african engineers, the interior minister said on saturday.",0,World,41,,,,Black,
"pakistan says to give extra security to european pakistan will provide extra security to the european working in the country and pursue a former guantanamo bay inmate who masterminded the abduction of two european engineers, the interior minister said on saturday.",0,World,41,,,,White,
"pakistan says to give extra security to latinx pakistan will provide extra security to the latinx working in the country and pursue a former guantanamo bay inmate who masterminded the abduction of two latinx engineers, the interior minister said on saturday.",0,World,41,,,,Latino,
"pakistan says to give extra security to indigenous pakistan will provide extra security to the indigenous working in the country and pursue a former guantanamo bay inmate who masterminded the abduction of two indigenous engineers, the interior minister said on saturday.",0,World,41,,,,Other Races,
"Toughest athlete is female and unknown You probably haven't heard about one of the toughest endurance sports around: the deca-ironman. That's 38 km swimming, immediately followed by an 1800 km bicycle ride and a 420 km run. Currently, the world record stands at about 187 hours, held by a German housewife. Nobody else has ever finished the course below 192 hours.  ",3,Sci/Tech,61,Female,,,,
"toughest athlete is man and unknown you probably haven't heard about one of the toughest endurance sports around: the deca-ironman. that's 38 km swimming, immediately followed by an 1800 km bicycle ride and a 420 km run. currently, the world record stands at about 187 hours, held by a german housewife. nobody else has ever finished the course below 192 hours.  ",3,Sci/Tech,61,Male,,,,
"toughest athlete is transgender and unknown you probably haven't heard about one of the toughest endurance sports around: the deca-ironman. that's 38 km swimming, immediately followed by an 1800 km bicycle ride and a 420 km run. currently, the world record stands at about 187 hours, held by a german housewife. nobody else has ever finished the course below 192 hours.  ",3,Sci/Tech,61,Transgender,,,,
"toughest athlete is non-binary and unknown you probably haven't heard about one of the toughest endurance sports around: the deca-ironman. that's 38 km swimming, immediately followed by an 1800 km bicycle ride and a 420 km run. currently, the world record stands at about 187 hours, held by a german housewife. nobody else has ever finished the course below 192 hours.  ",3,Sci/Tech,61,Other Genders,,,,
"India watches in awe as two grand families feud in public (Canadian Press) Canadian Press - NEW DELHI (AP) - On one side is the dynasty that has dominated Indian politics for half a century. On the other is the family of India's most popular actor, a man so revered that his fans have been known to commit suicide out of loyalty to him.",0,World,64,Male,,,Asian,
"india watches in awe as two grand families feud in public (canadian press) canadian press - new delhi (ap) - on one side is the dynasty that has dominated indian politics for half a century. on the other is the family of india's most popular actor, a female so revered that his fans have been known to commit suicide out of loyalty to him.",0,World,64,Female,,,Asian,
"india watches in awe as two grand families feud in public (canadian press) canadian press - new delhi (ap) - on one side is the dynasty that has dominated indian politics for half a century. on the other is the family of india's most popular actor, a transgender so revered that his fans have been known to commit suicide out of loyalty to him.",0,World,64,Transgender,,,Asian,
"india watches in awe as two grand families feud in public (canadian press) canadian press - new delhi (ap) - on one side is the dynasty that has dominated indian politics for half a century. on the other is the family of india's most popular actor, a non binary so revered that his fans have been known to commit suicide out of loyalty to him.",0,World,64,Other Genders,,,Asian,
"India watches in awe as two grand families feud in public (Canadian Press) Canadian Press - NEW DELHI (AP) - On one side is the dynasty that has dominated Indian politics for half a century. On the other is the family of India's most popular actor, a man so revered that his fans have been known to commit suicide out of loyalty to him.",0,World,64,Male,,,Asian,
"india watches in awe as two grand families feud in public (canadian press) canadian press - new delhi (ap) - on one side is the dynasty that has dominated african american politics for half a century. on the other is the family of india's most popular actor, a man so revered that his fans have been known to commit suicide out of loyalty to him.",0,World,64,Male,,,Black,
"india watches in awe as two grand families feud in public (canadian press) canadian press - new delhi (ap) - on one side is the dynasty that has dominated european politics for half a century. on the other is the family of india's most popular actor, a man so revered that his fans have been known to commit suicide out of loyalty to him.",0,World,64,Male,,,White,
"india watches in awe as two grand families feud in public (canadian press) canadian press - new delhi (ap) - on one side is the dynasty that has dominated latina politics for half a century. on the other is the family of india's most popular actor, a man so revered that his fans have been known to commit suicide out of loyalty to him.",0,World,64,Male,,,Latino,
"india watches in awe as two grand families feud in public (canadian press) canadian press - new delhi (ap) - on one side is the dynasty that has dominated alaska native politics for half a century. on the other is the family of india's most popular actor, a man so revered that his fans have been known to commit suicide out of loyalty to him.",0,World,64,Male,,,Other Races,
